,outcome_profit,outcome_damage_inc,outcome_damage_amount,income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,tenure_yrs,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg,gender_M,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_3.0,sect_empl_4.0,profitpernight
963,2681.47,0,0.0,-0.25220398216520423,0.04085986841162838,-0.35887312636541424,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,1,0,-0.011806305774069572,0,0.6719450345666438,0,-0.22149152219111906,-0.0524911458055953,0,1,0,0,1,0,1,0.044797553133049006,0.73736295123978,-0.6081202151817566,-0.6364235786814122,0,-0.30462002643993075,-0.06699873325306355,-0.7156284715278072,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-1.8578468829064778,-2.438064855342544,-3.785954562709307e-16,3.6561510977639585e-16,1.5458429322593519,-2.7262121237735335,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,0.20240755854313355
964,1182.94,0,0.0,-0.19257362219290244,-0.19269270128126315,-0.10092729340970098,-0.25693802055886733,-0.39861497446230854,2.5669102143283484,0,0,0,0,1,0,-1.307982860502915,0,0.0720767676901074,1,1.0138168017202713,1.8625333958626218,1,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,0.7495014159384625,0.747300724838629,0,-0.30462002643993075,-0.06699873325306355,0.6110990178199456,-0.3014371924338569,0,1,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,0,1,0,0,1,0,0,0,0,-0.41064069352816396
965,1808.93,1,1285.51,-0.22820639827391204,-0.20805800191895338,-0.352367335077506,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,-0.9839387218207035,0,0.0720767676901074,0,0.6401806391778287,2.1714083219381406,1,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,-0.2144099421568931,-0.22944584235198834,0,-0.30462002643993075,-0.06699873325306355,0.0008043727199793252,-0.3014371924338569,0,1,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.41245986959113057
966,1597.8,1,766.88,-0.25208278224656133,-0.2357155430667958,-0.3579939653805618,-0.25693802055886733,-0.39861497446230854,-0.06736320627036253,0,0,0,1,1,0,0.636281971590353,0,-0.527791499186429,0,-0.5096651595934364,-0.9173409388170481,1,1,0,0,0,0,0,1.2888438883533815,-0.46068676326712227,-1.7417342771671398,-1.7759612404037992,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,0,1,0,0,0,-0.1273377352399959
967,1147.53,1,636.14,-0.24117478956870125,-0.2357155430667958,-0.353070663865388,-0.25693802055886733,-0.39861497446230854,-0.39664738384520143,0,0,0,0,0,0,0.3122378329081417,1,0.2720328566489529,1,-1.4194662166991916,0.6270336915605462,0,0,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,-0.44520561944733034,-0.47363248414964265,0,-0.30462002643993075,-0.06699873325306355,-0.45028297365825665,-0.3014371924338569,0,0,0,-1.4547057463272723,0.6149651351687586,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,1.8529995085222468,2.0167299854333365,-1.9098410161725432,-0.19147966420217152,1,0,1,0,0,0,0,1,0,0,0,-0.34662346002208944
968,2017.59,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.35887312636541424,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,-0.33585044445628087,0,0.6719450345666438,0,0.40853221577169957,0.37993375070013113,0,1,0,0,1,0,1,0.044797553133049006,-0.46068676326712227,0.0,-2.8917507416496154e-16,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,0,0,0.0,1.4471010031656815,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,1,0,0,0,0,1,0,0,0,0,-0.12835861850248237
969,3661.53,0,0.0,-0.25220398216520423,0.07756586437944393,-0.32106920401675826,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,-1.6320269991851262,0,0.47198894560779836,0,-0.2813152897892068,-1.0408909092472558,0,1,0,0,1,1,0,0.044797553133049006,-0.46068676326712227,-0.2144099421568931,-0.22944584235198834,0,-0.30462002643993075,-0.06699873325306355,-0.7156284715278072,-0.3014371924338569,0,0,0,-1.3826746748658276,-2.1359879962640287,-7.853804045339587e-16,7.500248261744675e-16,-3.257943549814521,-2.9765109173842506,-1.0299747299147242,0.0982569537063563,-2.9986206865363196,-1.2313992285664692,1,0,1,0,0,0,1,0,0,0,0,0.2902035191169699
970,948.0,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.35887312636541424,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,-1.307982860502915,1,-0.7277475881452745,1,0.29128362864963286,-1.226215864892567,1,1,0,0,1,0,0,1.2888438883533815,-0.46068676326712227,0.0,-2.8917507416496154e-16,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,1.171081446386109,0.0,-0.9109396784455802,0,1,0,0,0,0,1,0,0,0,0,-0.12835861850248237
971,1209.17,1,692.39,-0.25220398216520423,-0.2357155430667958,-0.35887312636541424,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,0.9603261102725644,1,-0.7277475881452745,0,-1.0305367601843054,0.8123586472058576,0,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,0.0,-2.8917507416496154e-16,0,6.762928157330499,0.28144022122930856,-0.6890939217408522,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,2.78862280637153,0.0,-0.15422765477454606,1,1,0,0,0,0,1,0,0,0,0,-0.018103226153943733
972,2484.14,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.35887312636541424,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,1,0,-1.9560711378673374,1,-0.12787932126873808,0,-0.5141631872323904,-1.287990850107671,0,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,-0.2144099421568931,-0.22944584235198834,0,-0.30462002643993075,-0.06699873325306355,-0.7421630213147623,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,0.22116279120898552,1.9647748537509884,1.9755582479837859,3.1914569635274086,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,0.8639399126343653
973,2200.77,0,0.0,-0.25099198297877534,-0.2357155430667958,-0.2619895858346726,-0.25693802055886733,-0.39861497446230854,-0.39664738384520143,0,0,0,1,1,0,-0.011806305774069572,1,0.6719450345666438,0,0.5776580549963686,0.07105882462461224,1,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,0.3082743858243913,0.3403229885092051,0,-0.30462002643993075,-0.06699873325306355,-0.6890939217408522,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,0,1,0,0,0,0.1318985545474014
974,2089.53,0,0.0,-0.24578038647713107,-0.2357155430667958,-0.3121017619712631,-0.25693802055886733,-0.39861497446230854,1.688819074128778,0,0,0,1,0,0,-0.9839387218207035,1,1.6717254793608713,0,-0.30260595394692225,0.9976836028511689,1,1,0,0,1,1,0,-1.1992487820872835,-0.46068676326712227,0.6001630365152385,0.5845096303068594,0,1.1088896103141554,-0.06699873325306355,0.8764445156894961,-0.3014371924338569,0,1,0,-1.1401428646981475,1.1985937986158388,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,1.9166870042479673,2.8678113237070417,1,0,1,0,0,0,1,0,0,0,0,-0.4342811073797179
975,1442.2,0,0.0,-0.21354120811812238,0.6986654612674114,0.3186083285618954,0.36969202863703604,2.9669403088856936,-0.06736320627036253,0,0,0,0,0,0,0.9603261102725644,1,0.2720328566489529,1,0.2606970407047459,-0.3613660718811142,1,1,0,0,1,0,0,1.2888438883533815,1.9354126657466821,-0.350172105268915,-0.3108413896178731,0,3.9359088838223277,0.05285023599003423,0.10694257186779955,0.8722120154444772,1,0,0,-3.241030640842151,0.8554026107188135,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,-0.32367524171565115
976,1191.32,0,0.0,-0.2383871914399148,-0.2357155430667958,-0.35412565704721094,-0.25693802055886733,-0.39861497446230854,0.4814437563543689,0,0,0,0,0,0,1.2843702489547757,1,0.47198894560779836,1,0.006708413358478731,0.5034837211303387,0,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,-1.5109385998767024,-1.5317745986061448,0,-0.30462002643993075,-0.06699873325306355,-0.39721387408434655,-0.3014371924338569,0,0,0,-1.6760912577250777,2.1782899900839543,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,2.9698215355970192,3.6494006562243833,0,0,1,0,0,0,1,0,0,0,0,-0.3630450965015147
977,2884.73,1,1266.04,1.0402719502425724,2.8993179637099344,2.5850853475115505,2.342611287169796,1.8450885477696928,2.5669102143283484,0,0,1,1,0,0,1.2843702489547757,1,0.47198894560779836,1,1.7592899157495752,0.07105882462461224,1,1,1,0,1,1,0,1.2888438883533815,1.9354126657466821,0.7495014159384625,0.747300724838629,0,-0.30462002643993075,-0.06699873325306355,1.0091172646242714,8.34359398353893,1,0,1,0.0,7.448482714337655e-16,-2.9287511975161538,-3.372016753264843,0.4638028310595274,1.03228667494381,-2.0045496444315156,-3.1006427136356365,-2.4891430250995934,-1.2970369112217854,0,0,0,0,1,0,1,0,0,0,0,-0.23528623615658753
978,2100.81,0,0.0,-0.24856798460591753,0.044615830789730436,-0.3550048180320634,-0.25693802055886733,-0.39861497446230854,0.04239818625458376,0,0,0,0,0,0,-1.6320269991851262,1,0.2720328566489529,0,-1.1716248937928282,1.3683335141417916,0,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,0.8241706056500746,0.8286962721045138,0,-0.30462002643993075,-0.06699873325306355,-0.5033520732321668,-0.3014371924338569,1,1,0,0.0,7.448482714337655e-16,-1.5904041827037922,-1.295491869874843,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,-0.32502157018787575
979,1296.77,0,0.0,-0.25184038240927553,-0.2357155430667958,-0.2999693403802991,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,1,1,0,0.9603261102725644,1,-0.7277475881452745,0,-0.8150812362784106,-0.979115924032152,0,0,0,0,0,0,0,-1.1992487820872835,-0.46068676326712227,-1.5177267080323036,-1.5317745986061448,0,-0.30462002643993075,-0.06699873325306355,-0.42374842387130157,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,-0.3363046861228031
980,2014.76,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.3476198657593027,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,-0.011806305774069572,1,0.0720767676901074,0,-2.273041928318022,-0.48491604231132174,0,1,0,0,0,0,0,0.044797553133049006,-0.46068676326712227,-1.0154067045178226,-1.043401315010836,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,-0.11529131274265557
981,1146.06,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.35887312636541424,-0.25693802055886733,-0.39861497446230854,0.5912051488793152,0,0,0,0,0,0,-0.33585044445628087,1,-0.527791499186429,0,-0.7907918870280591,-0.5466910275264255,0,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,-0.8389158924721939,-0.7992146732131817,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,0.34344077475520357,-1.8452157488112235,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,-0.6411570674323092,-0.7204254290654534,1,0,1,0,0,0,1,0,0,0,0,-0.12835861850248237
982,2356.94,0,0.0,-0.12991326425452843,0.08473633801036605,-0.31368425174399756,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,-0.6598945831384923,1,-0.527791499186429,0,-2.3754470242315406,-0.2995910866660104,1,1,0,0,0,0,0,-1.1992487820872835,-0.46068676326712227,-0.7370942701381775,-0.717819125947297,0,-0.30462002643993075,-0.06699873325306355,-0.6890939217408522,-0.08865816310604079,1,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-0.788987266011509,1,0,1,0,0,0,1,0,0,0,0,0.051861306768462234
983,948.08,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.35887312636541424,-0.25693802055886733,-0.39861497446230854,0.8107279339292078,0,0,0,0,0,0,-0.011806305774069572,1,-0.32783541022758356,0,-0.11353885885622392,-0.7320159831717368,0,1,0,0,0,0,0,0.044797553133049006,-0.46068676326712227,-1.1104402186962379,-1.1247968622767208,0,-0.30462002643993075,-0.06699873325306355,1.354066411854687,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,1.4871672633563635,0,0,1,0,0,0,1,0,0,0,0,-0.4425864866958175
984,2059.04,0,0.0,-0.2442047875347735,-0.2357155430667958,-0.35131234189568306,-0.25693802055886733,-0.39861497446230854,0.26192097130447634,0,0,0,0,0,0,-0.33585044445628087,1,0.47198894560779836,0,-0.39091722992505173,1.1212335732813765,0,1,0,0,1,1,0,0.044797553133049006,-0.46068676326712227,0.3625792510692001,0.3403229885092051,0,-0.30462002643993075,-0.06699873325306355,2.362379303758979,-0.3014371924338569,0,1,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-0.5220069917421444,0.8971688844888255,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,-0.4476147693412169
985,2228.56,0,0.0,-0.235963193067057,0.05810315023836964,-0.34111407447139447,-0.25693802055886733,-0.39861497446230854,1.4692962890788857,0,0,0,0,0,0,0.9603261102725644,0,-0.527791499186429,0,1.08788432350838,0.6270336915605462,0,1,0,0,1,1,1,0.044797553133049006,-0.46068676326712227,-0.22798615846809528,-0.22944584235198834,0,-0.30462002643993075,-0.06699873325306355,-0.42374842387130157,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,2.1745188819825105,3.245604173494003,-3.785954562709307e-16,3.6561510977639585e-16,1.9912245255240224,-0.5466835175119447,-0.8557432703875298,-1.0179456789811885,1,0,1,0,0,0,1,0,0,0,0,-0.3510054051026083
986,2643.35,1,869.58,-0.24953758395506065,-0.23264248293925777,-0.3574664687896503,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,0.9603261102725644,1,-0.7277475881452745,0,1.669929099989023,0.07105882462461224,1,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,-0.6895775130489699,-0.717819125947297,0,-0.30462002643993075,-0.06699873325306355,-0.7421630213147623,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-2.684884610874863,2.7568902940855637,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,0.8704735655142787
987,1266.91,0,0.0,-0.2503859833855609,0.047176714229345475,-0.352367335077506,-0.25693802055886733,-0.39861497446230854,0.15215957877953004,0,0,0,1,1,0,0.3122378329081417,1,-0.32783541022758356,0,0.6565234729326948,-1.3497658353227746,1,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,-1.612760222210719,-1.6131701458720296,0,-0.30462002643993075,-0.06699873325306355,0.05387347229388944,-0.3014371924338569,0,0,0,2.525782383551165,1.8683006510008324,1.4251251591347869,-2.774522054223114,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,1.4123881816449082,1.857046359099219,1,0,1,0,0,0,1,0,0,0,0,-0.4154705099754511
988,3855.11,0,0.0,-0.21026881031476435,-0.22683781380946366,-0.2832652816681023,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,1,0,-0.9839387218207035,0,0.0720767676901074,0,-1.7496214453984127,2.294958292368348,0,0,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,-1.2597785981194618,-1.2875879568084905,0,-0.30462002643993075,-0.06699873325306355,-0.7421630213147623,-0.3014371924338569,0,1,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-1.3206233103605403,-0.2529479941049729,2.2891369006998543,-2.1269979373347283,0.39285976135512285,1.6134010638650884,0,0,1,0,0,0,1,0,0,0,0,1.2151237549297107
989,2340.6,0,0.0,0.09636698385174677,-0.2357155430667958,1.020706291065074,1.8599130700020836,1.8450885477696928,2.018103251703617,1,1,1,1,1,0,-0.33585044445628087,1,1.2718133014431803,1,0.022601444349449405,0.07105882462461224,0,1,0,0,1,1,0,1.2888438883533815,1.9354126657466821,0.27433384504638586,0.25892744124332034,0,1.1088896103141554,-0.06699873325306355,3.4237612952371816,0.05336968995849188,1,0,1,0.558212483560395,-1.3869326170129888,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,0,1,0,0,1,0,0,0,0,-0.4101947653572279
990,1451.5,0,0.0,-0.24941638403641775,0.04529873304029445,-0.3543014892441814,-0.25693802055886733,-0.39861497446230854,-0.39664738384520143,0,0,0,1,1,0,0.3122378329081417,1,-0.12787932126873808,0,-0.5224095712371393,-0.48491604231132174,1,1,0,0,1,0,0,1.2888438883533815,-0.46068676326712227,-1.6806413037667298,-1.6945656931379143,0,-0.30462002643993075,-0.06699873325306355,-0.4768175234452117,-0.3014371924338569,0,0,0,-2.97831160564835,1.6280868768009595,2.940193398134243,-0.2667364430051752,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.3369157882715363
991,1957.81,1,457.55,0.49378151708178236,-0.044161461783590907,0.633699625533019,-0.25693802055886733,-0.39861497446230854,-0.39664738384520143,0,0,0,0,0,0,-1.6320269991851262,1,-0.7277475881452745,0,1.5093495132783665,0.6888086767756499,0,1,0,0,0,0,0,1.2888438883533815,-0.46068676326712227,0.5933749283596373,0.5845096303068594,0,1.1088896103141554,-0.06699873325306355,-0.18493747578870606,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,0,1,0,0,1,0,0,0,0,-0.1894259991130366
992,1379.09,1,792.35,0.3936703842827554,0.6056200296280649,-0.21047075212231814,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,-0.6598945831384923,1,-0.32783541022758356,0,0.41018149257264935,1.1830085584964802,0,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,-0.4384175112917293,-0.47363248414964265,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,1,0,-0.3581852044872466,1.5030471226350173,-0.12301514497964032,-2.011611497127317,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,1.0125047200824595,-1.9429994166860913,0,0,0,1,0,0,1,0,0,0,0,0.04396647620523358
993,2313.82,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.33706993394107315,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,1,0,-0.33585044445628087,1,-0.527791499186429,0,-0.14502505232890167,0.4417087359152349,0,1,0,0,1,0,0,1.2888438883533815,-0.46068676326712227,0.07069060037835295,0.09613634671155077,0,-0.30462002643993075,-0.06699873325306355,-0.7421630213147623,-0.3014371924338569,0,0,0,-3.1489159159453157,-2.06685323397372,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,-0.7306455485752454,-0.48967909816505284,1,0,1,0,0,0,1,0,0,0,0,0.965211532273023
994,1990.35,1,478.7,-0.2432351881856304,-0.22513055818305364,-0.3585214619714733,-0.25693802055886733,-0.39861497446230854,-0.39664738384520143,0,0,0,1,1,0,-0.6598945831384923,1,0.0720767676901074,0,0.5707610792833059,-0.6084660127415292,1,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,-0.9067969740282049,-0.8806102204790666,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-2.501610946601154,2.0789671273020844,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,-0.12795026519748778
995,1639.65,1,627.58,-0.09270488923116127,-0.22000879130382356,-0.29838685060756465,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,-1.307982860502915,1,0.47198894560779836,0,-0.06046213271656714,1.9243083810777255,1,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,2.2904019672599114,2.2938161228904397,0,1.1088896103141554,-0.06699873325306355,0.1865462212286647,-0.3014371924338569,0,1,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,-0.4145689127142444
996,1986.57,0,0.0,-0.17706003260661257,-0.14693825049347445,-0.34058657788048297,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,1,0,-0.6598945831384923,0,-0.12787932126873808,0,-0.6164183488912771,1.5536584697871028,0,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,-0.9543137311174126,-0.9620057677449514,0,-0.30462002643993075,-0.06699873325306355,-0.6890939217408522,-0.3014371924338569,0,1,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,3.365118329458252,3.037458681864605,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,0.010209269659014307
997,1374.67,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.35201567068356504,-0.25693802055886733,-0.39861497446230854,0.04239818625458376,0,0,0,0,0,0,0.636281971590353,1,-0.527791499186429,0,0.03714506704873389,1.6154334550022067,0,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,0.3082743858243913,0.3403229885092051,0,-0.30462002643993075,-0.06699873325306355,0.13347712165475462,-0.3014371924338569,0,1,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,-0.4192743171371559
998,3096.74,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.35887312636541424,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,0.9603261102725644,1,-0.7277475881452745,0,1.353267954206664,-0.42314105709621797,1,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,-1.5380910324991068,-1.5317745986061448,0,-0.30462002643993075,-0.06699873325306355,-0.7421630213147623,-0.3014371924338569,0,0,0,-2.1655724773634333,-2.884452711357989,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-2.4817208117640384,-2.1595010598723943,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,0.8639399126343653
999,2494.82,1,906.04,-0.25220398216520423,-0.2357155430667958,-0.35887312636541424,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,-0.9839387218207035,1,-0.7277475881452745,0,-0.08610089025860473,-1.0408909092472558,0,1,0,0,0,0,0,0.044797553133049006,-0.46068676326712227,-1.0900758942294344,-1.1247968622767208,0,-0.30462002643993075,-0.06699873325306355,-0.7421630213147623,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-3.507510437408038,0,0,1,0,0,0,1,0,0,0,0,0.8639399126343653
1000,1682.94,1,490.77,-0.24590158639577395,0.04154277066219239,-0.3581697975775323,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,0.636281971590353,1,0.2720328566489529,0,-0.0400710740866425,-0.8555659536019443,0,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,-0.1940456176900898,-0.22944584235198834,0,-0.30462002643993075,-0.06699873325306355,-0.6890939217408522,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,0.4016870409610781,-0.5701934312157798,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,-0.3964495519299607,1.2875430652616708,0,0,1,0,0,0,1,0,0,0,0,-0.017014284007291467
